ComID,ComName,Group,BizCategory,Area,Balance,Profit
002166,企業名002166,Vグループ,金融,東北,4620935,37448
002167,企業名002167,Oグループ,自動車,関西,3682436,96208
002168,企業名002168,Qグループ,IT,関東,1905820,59227
002169,企業名002169,Nグループ,食品,関東,2671588,65053
002170,企業名002170,Bグループ,倉庫,関東,3535055,64260
002171,企業名002171,Cグループ,IT,九州,970822,16544
002172,企業名002172,Cグループ,金融,関西,2409241,57953
002173,企業名002173,Sグループ,自動車,東北,2390004,55899
002174,企業名002174,Qグループ,IT,北海道,2543818,45361
002175,企業名002175,Dグループ,自動車,北陸,880238,29184
002176,企業名002176,Nグループ,金融,四国,4398081,67430
002177,企業名002177,Jグループ,衣料品,北海道,4945496,7301
002178,企業名002178,Vグループ,流通,関西,2822063,49473
002179,企業名002179,Zグループ,衣料品,九州,2768926,68245
002180,企業名002180,Lグループ,旅行,東北,3097146,62681
002181,企業名002181,Aグループ,金融,北陸,1315179,55329
002182,企業名002182,Iグループ,金融,四国,4088044,77264
002183,企業名002183,Oグループ,IT,北海道,813758,32567
002184,企業名002184,Jグループ,流通,関西,1521236,6531
002185,企業名002185,Qグループ,医療,北海道,3535281,90510
002186,企業名002186,Bグループ,旅行,北海道,3742452,75242
002187,企業名002187,Rグループ,流通,東海,3630157,79310
002188,企業名002188,Bグループ,金融,山陽,2983595,22655
002189,企業名002189,Iグループ,流通,関西,2848885,68413
002190,企業名002190,Lグループ,衣料品,東海,2346035,85687
002191,企業名002191,Eグループ,IT,関東,1764744,93590
002192,企業名002192,Wグループ,自動車,関東,111015,79541
002193,企業名002193,Cグループ,食品,山陽,2795265,27935
002194,企業名002194,Wグループ,旅行,山陽,2948512,65736
002195,企業名002195,Lグループ,流通,関西,3754868,16544
002196,企業名002196,Tグループ,旅行,北海道,3934049,97878
002197,企業名002197,Wグループ,通販,北陸,4658166,10391
002198,企業名002198,Eグループ,自動車,山陽,1086957,31642
002199,企業名002199,Jグループ,通販,四国,3656391,74549
002200,企業名002200,Fグループ,倉庫,山陽,642916,30706
002201,企業名002201,Kグループ,自動車,関西,2537482,97676
002202,企業名002202,Eグループ,医療,四国,603421,78472
002203,企業名002203,Gグループ,医療,四国,4317043,65017
002204,企業名002204,Pグループ,医療,東海,2724109,23637
002205,企業名002205,Yグループ,旅行,九州,533728,37276
002206,企業名002206,Sグループ,金融,九州,3889138,54637
002207,企業名002207,Yグループ,金融,山陽,1570707,79050
002208,企業名002208,Uグループ,食品,九州,1237648,99873
002209,企業名002209,Kグループ,IT,関西,112322,66640
002210,企業名002210,Uグループ,自動車,北海道,4929089,53143
002211,企業名002211,Hグループ,旅行,九州,1233966,82340
002212,企業名002212,Tグループ,出版,東海,1620249,89254
002213,企業名002213,Cグループ,医療,山陽,1626234,66504
002214,企業名002214,Tグループ,IT,北海道,3219300,38249
002215,企業名002215,Dグループ,自動車,東海,423401,73027
002216,企業名002216,Pグループ,IT,山陽,3062731,34653
002217,企業名002217,Cグループ,倉庫,四国,144719,27699
002218,企業名002218,Zグループ,医療,関東,3711948,75847
002219,企業名002219,Gグループ,食品,関東,3194762,7427
002220,企業名002220,Fグループ,医療,関東,2048360,22595
002221,企業名002221,Nグループ,医療,関西,832731,70589
002222,企業名002222,Oグループ,出版,山陽,3199153,1477
002223,企業名002223,Gグループ,旅行,山陽,1728296,6566
002224,企業名002224,Uグループ,流通,北海道,1048846,86866
002225,企業名002225,Rグループ,衣料品,九州,3676873,21700
002226,企業名002226,Bグループ,金融,九州,2000616,74922
002227,企業名002227,Uグループ,衣料品,山陽,1403631,20531
002228,企業名002228,Qグループ,出版,四国,2895706,81305
002229,企業名002229,Mグループ,自動車,北海道,4991853,12009
002230,企業名002230,Qグループ,食品,関東,2959695,35198
002231,企業名002231,Aグループ,倉庫,関西,1789391,45048
002232,企業名002232,Dグループ,旅行,関西,1073003,32604
002233,企業名002233,Cグループ,倉庫,東海,2218045,37120
002234,企業名002234,Oグループ,通販,関東,501223,80564
002235,企業名002235,Tグループ,通販,四国,1738949,57068
002236,企業名002236,Lグループ,金融,山陽,3753989,42279
002237,企業名002237,Dグループ,IT,東北,2992428,37604
002238,企業名002238,Rグループ,流通,九州,334015,68305
002239,企業名002239,Kグループ,医療,東北,3294146,84562
002240,企業名002240,Bグループ,自動車,四国,1922256,93197
002241,企業名002241,Eグループ,出版,北陸,4175717,68553
002242,企業名002242,Kグループ,衣料品,九州,4057864,23195
002243,企業名002243,Eグループ,旅行,東海,3435321,86557
002244,企業名002244,Yグループ,食品,関西,2476732,88734
002245,企業名002245,Wグループ,食品,関西,43621,80559
002246,企業名002246,Rグループ,衣料品,関東,3245834,71453
002247,企業名002247,Vグループ,旅行,関東,3590405,26637
002248,企業名002248,Zグループ,出版,関東,3420804,91781
002249,企業名002249,Zグループ,流通,関西,4118387,18863
002250,企業名002250,Iグループ,流通,北海道,4226034,53591
002251,企業名002251,Oグループ,旅行,関西,1863926,28915
002252,企業名002252,Rグループ,医療,九州,3669067,93568
002253,企業名002253,Qグループ,医療,山陽,3412665,7893
002254,企業名002254,Tグループ,食品,北海道,637446,21572
002255,企業名002255,Yグループ,衣料品,山陽,2584637,86231
002256,企業名002256,Jグループ,自動車,九州,1897511,28825
002257,企業名002257,Mグループ,流通,東海,3251781,69291
002258,企業名002258,Tグループ,食品,関西,3392247,73764
002259,企業名002259,Nグループ,医療,九州,928558,59987
002260,企業名002260,Qグループ,出版,東北,3451833,12419
002261,企業名002261,Mグループ,出版,関東,979034,71181
002262,企業名002262,Dグループ,旅行,関西,4121233,33640
002263,企業名002263,Jグループ,倉庫,東海,1756723,64699
002264,企業名002264,Nグループ,金融,北陸,2814005,73295
002265,企業名002265,Bグループ,IT,関西,678831,24798
002266,企業名002266,Aグループ,自動車,九州,2777682,75260
002267,企業名002267,Vグループ,IT,関西,1606032,29627
002268,企業名002268,Qグループ,金融,関東,1307972,16716
002269,企業名002269,Gグループ,流通,東北,4152074,57270
002270,企業名002270,Yグループ,旅行,東北,2399700,37103
002271,企業名002271,Tグループ,通販,北海道,370321,6844
002272,企業名002272,Dグループ,出版,関東,578180,48702
002273,企業名002273,Qグループ,自動車,北陸,1779191,75253
002274,企業名002274,Vグループ,食品,北海道,992809,85311
002275,企業名002275,Xグループ,流通,四国,3383121,30949
002276,企業名002276,Qグループ,食品,東海,4476776,67702
002277,企業名002277,Gグループ,自動車,関西,2197217,94681
002278,企業名002278,Dグループ,倉庫,四国,2194946,24577
002279,企業名002279,Lグループ,衣料品,東海,3542116,98586
002280,企業名002280,Gグループ,金融,東海,4752385,943
002281,企業名002281,Eグループ,衣料品,四国,262737,63432
002282,企業名002282,Iグループ,医療,東北,1494091,88301
002283,企業名002283,Iグループ,衣料品,山陽,3602149,61379
002284,企業名002284,Zグループ,医療,関東,616728,8970
002285,企業名002285,Sグループ,食品,関東,1269957,80970
002286,企業名002286,Nグループ,食品,北陸,4114518,52775
002287,企業名002287,Uグループ,IT,九州,3665754,12523
002288,企業名002288,Jグループ,医療,関西,2676982,33056
002289,企業名002289,Gグループ,通販,山陽,4392,13814
002290,企業名002290,Qグループ,旅行,山陽,1560178,40616
002291,企業名002291,Xグループ,医療,東北,2592004,76579
002292,企業名002292,Xグループ,流通,九州,2696195,57797
002293,企業名002293,Aグループ,食品,関東,2225969,64166
002294,企業名002294,Sグループ,旅行,四国,2728920,99724
002295,企業名002295,Lグループ,自動車,東北,4839364,10658
002296,企業名002296,Yグループ,食品,東北,2863239,77630
002297,企業名002297,Eグループ,IT,北海道,4598103,63146
002298,企業名002298,Rグループ,出版,四国,293057,52949
002299,企業名002299,Yグループ,自動車,関西,2512168,59595
002300,企業名002300,Yグループ,医療,東北,115536,64663
002301,企業名002301,Hグループ,出版,四国,2050480,76470
002302,企業名002302,Xグループ,自動車,東海,1686935,5341
002303,企業名002303,Cグループ,IT,東海,4419219,88012
002304,企業名002304,Vグループ,自動車,九州,4862256,44359
002305,企業名002305,Pグループ,流通,四国,3209385,55960
002306,企業名002306,Jグループ,IT,山陽,2255046,14649
002307,企業名002307,Aグループ,流通,関東,3604747,65822
002308,企業名002308,Pグループ,旅行,東北,2014433,26849
002309,企業名002309,Rグループ,IT,山陽,378912,9610
002310,企業名002310,Hグループ,医療,東海,4859119,24201
002311,企業名002311,Rグループ,IT,北陸,3903772,5517
002312,企業名002312,Wグループ,旅行,四国,1485575,68944
002313,企業名002313,Mグループ,通販,北海道,1381598,1888
002314,企業名002314,Rグループ,衣料品,東海,40057,30654
002315,企業名002315,Yグループ,旅行,関東,3849067,10997
002316,企業名002316,Jグループ,旅行,関東,3715219,58164
002317,企業名002317,Uグループ,自動車,四国,1470002,24191
002318,企業名002318,Iグループ,衣料品,北海道,2523141,5507
002319,企業名002319,Yグループ,食品,山陽,362070,20423
002320,企業名002320,Tグループ,金融,東海,3042112,68794
002321,企業名002321,Sグループ,通販,山陽,155495,28426
002322,企業名002322,Oグループ,IT,四国,4459196,23436
002323,企業名002323,Rグループ,自動車,北海道,3284167,37671
002324,企業名002324,Pグループ,金融,北海道,4744507,56566
002325,企業名002325,Cグループ,倉庫,四国,2782438,57817
002326,企業名002326,Iグループ,倉庫,九州,1215494,45597
002327,企業名002327,Eグループ,IT,四国,2663512,26483
002328,企業名002328,Dグループ,倉庫,四国,1907811,13564
002329,企業名002329,Bグループ,通販,関東,215335,99080
002330,企業名002330,Rグループ,流通,東海,4605912,34802
002331,企業名002331,Nグループ,医療,北陸,4074464,14593
002332,企業名002332,Bグループ,出版,九州,159018,92317
002333,企業名002333,Hグループ,旅行,山陽,3538641,79081
002334,企業名002334,Aグループ,IT,東北,468011,44173
002335,企業名002335,Oグループ,自動車,関西,3318749,33733
002336,企業名002336,Cグループ,金融,関東,1871640,71934
002337,企業名002337,Pグループ,食品,東海,3567857,28919
002338,企業名002338,Aグループ,IT,東北,57734,84156
002339,企業名002339,Aグループ,衣料品,関東,273082,24206
002340,企業名002340,Vグループ,IT,四国,1894698,79027
002341,企業名002341,Uグループ,自動車,東海,3701272,83175
002342,企業名002342,Xグループ,通販,関東,894391,88905
002343,企業名002343,Hグループ,自動車,関西,4320577,19627
002344,企業名002344,Gグループ,食品,四国,1548635,9274
002345,企業名002345,Tグループ,医療,北陸,2415374,3677
002346,企業名002346,Oグループ,IT,北海道,4554979,67196
002347,企業名002347,Lグループ,衣料品,北陸,3132443,19151
002348,企業名002348,Pグループ,衣料品,北海道,3559231,11634
002349,企業名002349,Fグループ,旅行,東海,1684147,90328
002350,企業名002350,Yグループ,医療,山陽,4943222,9388
002351,企業名002351,Eグループ,自動車,東海,4436866,18222
002352,企業名002352,Xグループ,倉庫,四国,2361415,96283
002353,企業名002353,Xグループ,自動車,北陸,1635062,78955
002354,企業名002354,Aグループ,衣料品,九州,2746041,78404
002355,企業名002355,Nグループ,IT,関西,488713,48739
002356,企業名002356,Uグループ,流通,関西,2033894,11400
002357,企業名002357,Kグループ,IT,東海,2871213,30633
002358,企業名002358,Dグループ,出版,東北,1084672,59696
002359,企業名002359,Yグループ,金融,北陸,268034,85072
